name,city,state,chain,verdict,facility_type,confidence,reason,trophies,tss
Kwik Trip,Kenosha,MI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay with high-pressure water jets, no physical contact. Customer review confirms 'No-Touch car washes' and excellent results.","Kenosha, WI #3",
Ashebrooke Express Wash,Morgantown,WV,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless automated car wash service.' Reviews confirm 'automatic touchless wash' and 'touch free touchless car wash.'","Morgantown, WV #2",
The RipTide Car Wash & Detail Center,Durham,NC,,not_touchless,brush_tunnel,0.95,"Customer explicitly states brushes present & caused paint chipping. Website claims touchless but evidence contradicts—brushes can be toggled on/off, indicating brush-based system, not genuine touchless.","Graham, NC #2; Raleigh-Durham, NC #1",
College Self Serve Car Wash,Melbourne,FL,,confirmed_touchless,mixed_with_touchless,0.85,"Multiple reviews explicitly mention 'touchless' and 'no-touch' wash service. Facility offers automatic touchless bays plus self-serve wand bays.","Melbourne, FL #2",85
Bay Star Carwash,Houston,TX,,confirmed_touchless,mixed_with_touchless,0.95,"Multiple 5-star reviews explicitly confirm 'touchless car tunnel,' 'touch-free drive through,' and 'no touch auto wash.' Mixed facility with touchless automatic bay plus detailing/self-serve.","Houston, TX #3",84
Mobil,Ontario,CA,Mobil,uncertain,unknown,0.3,"Listing claims touchless automatic, but page evidence shows only gas station info with no car wash mention. Conflict requires verification.","Inland Empire, CA #2",80
Suds on Sadler,Fernandina Beach,FL,,uncertain,mixed_with_touchless,0.65,"Description claims touchless automatic with high-pressure water/chemicals, no brushes. Reviews mention brushless option and touchless wash, but also reference brush sections and spinning brushes—suggesting multiple bay types.","Jacksonville, FL #3",82
Zoom Car Wash,Salisbury,MD,,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states automatic touchless bay, no physical contact. Multiple reviews confirm brushless/touch-less automatic wash operation.","Georgetown, DE #1",51
Kwik Trip,MARSHFIELD,WI,Kwik Trip,confirmed_touchless,touchless_automatic,0.95,"PDQ Laserwash 360 Plus is documented touchless/laser system. Description explicitly states touchless automatic with no physical contact.","Marshfield, WI #2",
Mac's Supersonic Wash,Lewiston,ME,,not_touchless,brush_tunnel,0.85,"4★ review explicitly states: brushes, spinner, towel wiping. Contradicts description claim of touchless.","Lewiston, ME #1",82
Azle LaserWash Car Wash,Azle,TX,,not_touchless,brush_tunnel,0.85,"3★ review explicitly reports swirl marks from brushes despite touchless branding. Contradicts automated touchless claim.","Fort Worth, TX #3",82
Power Market,Grants Pass,OR,Power Market,confirmed_touchless,touchless_automatic,0.95,"Description explicitly states 'touchless, brushless automated car wash system' with 'no physical contact.' No contradicting evidence in reviews.","Grants Pass, OR #3",
Rocket Wash Express,Chapel Hill,NC,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews explicitly mention touchless, laser wash, and brushless options. Website claims touchless automated experience. Mixed facility with both automatic touchless bays and self-serve options.","Graham, NC #1",73
Shell,Carmel,CA,Shell,uncertain,unknown,0.4,"Description claims 'touchless automated' and 'brushless system' but no review evidence provided to verify. Chain context (Shell) suggests possible automatic wash but unconfirmed.","Monterey, CA #1",
DJ's Car Wash - Self Service & Automatic Touch Free or Soft Brush,Punta Gorda,FL,,confirmed_touchless,mixed_with_touchless,0.85,"Listing explicitly describes touchless automatic bay using high-pressure water/detergent only. Multiple reviews confirm touchless drive-thru option. Mixed facility with self-serve bays also present.","Fort Myers, FL #1",78
Krispy Klean Car Wash,Flint,MI,,confirmed_touchless,mixed_with_touchless,0.85,"Description explicitly states high-pressure water+detergent, no brushes/cloth. Multiple reviews confirm touchless bay exists alongside self-serve bays. One damage claim conflicts but facility offers genuine touchless option.","Fenton, MI #3",67
Autobath Car Wash,Contoocook,NH,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms 2 automatic touchless bays. Multiple reviews verify brushless/touchless/no-touch technology with hot water/high-pressure system.","Concord, NH #2",87
Boone Laser Wash,Boone,IA,,confirmed_touchless,mixed_with_touchless,0.98,"Website confirms 3 touchless automatic bays. Reviews explicitly mention 'touchless' and 'brushless' washes with laser technology. Self-serve bays present but not primary.","Ames, IA #2",65
All American Car Wash,Aurora,IN,,confirmed_touchless,mixed_with_touchless,0.98,"Website explicitly confirms touchless automatic bays (Bays 5 & 6). Multiple reviews praise 'touchless' and 'touch free' wash effectiveness. Brushless system confirmed.","Cincinnati, OH #2",79
Splish Splash Touchless Car Wash,Chippewa Falls,WI,,uncertain,touchless_automatic,0.65,"Listing & description confirm touchless automatic gantry system. However, 1★ review reports scratches; 2★ claims 'not touchless anymore.' Conflicting evidence requires verification.","Eau Claire, WI #3",65
The Wash Zone,Ladson,SC,Royal Rinse Car Wash,confirmed_touchless,mixed_with_touchless,0.95,"Multiple reviews explicitly confirm touchless automatic bay. Mixed facility with self-serve, soft-touch, and touchless options. Touchless bay clearly operational despite maintenance issues.","Charleston, SC #1",58
Kwik Trip,Lake Geneva,WI,Kwik Trip,uncertain,mixed_with_touchless,0.65,"Description claims touchless-only (water+detergent, no brushes). Review mentions BOTH touchless AND soft-touch options, suggesting mixed facility. Needs clarification on whether touchless bay exists.","Harvard, IL #1",
Delta Sonic Car Wash,Elmhurst,IL,Delta Sonic,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms 'Touch-Less wash' service across multiple packages. Reviews consistently reference 'touchless wash,' 'touch-less,' and 'brushless' automatic. Mixed facility offering detailing + touchless automatic.","Chicago, IL #1",84
Robo Car Wash,Jefferson City,MO,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm brushless/touchless automatic bay. Website mentions self-serve friction bays separately. Mixed facility qualifies.","Columbia, MO #1",73
Frog's Car Wash,Erie,PA,,confirmed_touchless,mixed_with_touchless,0.95,"Automatic touchless bay confirmed: water+detergent only, no brushes/cloth/foam curtains. Mixed facility includes self-serve section. Multiple reviews explicitly praise touchless, no-brush operation.","Erie, PA #1",72
Magic Touch Car Wash,El Paso,TX,,confirmed_touchless,touchless_automatic,0.85,"Multiple 5★ reviews explicitly confirm automatic touchless system. Description states touchless automated wash. One 1★ mentions hand-wash after malfunction, not the primary service.","El Paso, TX #1",68
Metro Express Car Wash,Meridian,ID,,uncertain,unknown,0.35,"Description claims touchless/brushless, but reviews show mixed experiences. Two 1★ scratching complaints and one 3★ negative review about paint damage contradict touchless claims. Insufficient evidence.","Boise, ID #1",
Integra Car Wash,Concord,NH,,uncertain,unknown,0.55,"Reviews mention 'no-touch', 'touchless', 'touch free', 'brushless' options, but one review explicitly references 'soft touch wash' causing physical contact damage—suggesting mixed equipment or unclear service types.","Concord, NH #1",91
Car Wash,Superior,WI,,confirmed_touchless,touchless_automatic,0.95,"Explicit description: automatic touchless bay, water pressure + detergent, no brushes/cloth/foam curtains. Multiple reviews confirm touch-free operation.","Duluth, MN #1",85
Dixie Laserwash - Car Wash,Asheboro,NC,,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Zero brushes, zero damage — 100% touchless'. Multiple reviews confirm automated touch-free/touchless laser wash technology with no physical contact.","Asheboro, NC #3",60
Abbottstown Car Wash,Abbottstown,PA,,uncertain,unknown,0.45,"Description claims touchless automated wash, but paint-peeling complaint raises concerns about wash type. No explicit brush/touchless confirmation in evidence.","Carlisle, PA #3",
Squeaky Clean South,Austin,TX,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm automatic touchless/brushless bay. Optional pre-soak hand-brushing of rims is add-on service, not the primary wash.","Austin, TX #1",95
Kwik Trip,OSHKOSH,WI,Kwik Trip,uncertain,mixed_with_touchless,0.65,"Description claims touchless automatic with high-pressure water/detergents. Review confirms touchless bay exists but also mentions soft-touch option. Need clarification on soft-touch prevalence.","Appleton-Oshkosh, WI #3",
Wave Car Care Center,Billings,MT,,confirmed_touchless,touchless_automatic,0.95,"Website explicitly states 'Billings' First and Best Touchless Auto Wash.' Multiple reviews confirm 'fully touchless machines,' 'brushless,' automatic wash with hand-drying service. No brush/cloth contact evidence.","Billings, MT #1",93
Car Wash Depot II LLC,Marietta,GA,,confirmed_touchless,touchless_automatic,0.99,"Website explicitly states 'Touch-Free' with no brushes. PDQ touchless system confirmed. Multiple reviews affirm touchless automatic bay with high-pressure nozzles, no contact.","Atlanta, GA #3",91
EZ Car Wash,Leesburg,VA,,uncertain,unknown,0.45,"Website lists detailing/hand services only. Reviews mention 'touchless' and 'brushless' tunnel, but conflicting quality feedback and unclear if automatic or self-serve.","Charles Town, WV #3",66
Kwik Trip,MARION,IA,Kwik Trip,confirmed_touchless,touchless_automatic,0.98,"PDQ Laserwash 360 Plus confirmed touchless; gantry overhead nozzles, high-pressure soap/water, no physical contact. Customer review affirms touchless.","Cedar Rapids, IA #3",
Super Wash,LeClaire,IA,Super Wash,confirmed_touchless,mixed_with_touchless,0.95,"Description explicitly confirms automatic touchless bay using water pressure & detergent only, no brushes/cloth/foam curtains. Reviews reference both touchless automatic and self-serve bays.","Clinton, IA #3",58
Sebring Touchless Car Wash,Belleville,MI,,confirmed_touchless,mixed_with_touchless,0.98,"Two LaserWash touchless automatic bays confirmed via website, reviews, and social evidence. Self-serve bays present but secondary. No brushes/cloth contact mentioned.","Ann Arbor, MI #1",84
Super Shine Car Wash,Ames,IA,,confirmed_touchless,mixed_with_touchless,0.95,"Website explicitly confirms touchless automatic bays. Reviews mention 'touchless wash' and 'touch free' options. Mixed facility with self-serve bays also present.","Ames, IA #3",62
Chevron Crescent City,Crescent City,CA,Chevron,confirmed_touchless,touchless_automatic,0.95,"Gantry arm with high-pressure nozzles, no physical contact, Istobal touchless system confirmed.","Brookings, OR #2",
Hurricane Bay Carwash,Bardstown,KY,,confirmed_touchless,mixed_with_touchless,0.92,"Multiple reviews confirm touchless bays present. Website lacks detail, but customer evidence overwhelmingly documents two touchless wash bays operating alongside brush options.","Bardstown, KY #1",68
Diamond Wash Auto Spa,Bentonville,AR,,not_touchless,soft_touch,0.95,"Belt conveyor with hand towel finish = soft-touch friction wash, not touchless automatic. Classification evidence contradicts listing description.","Fayetteville-Bentonville, AR #1",63
Circle K,Moorhead,MN,Circle K,confirmed_touchless,touchless_automatic,0.92,"Multiple reviews explicitly confirm 'Touch Free wash' and 'touchless' automatic bay. Mixed facility mentions soft cloth option, but touchless bay clearly present.","Fargo, ND #3",74
Chardon Auto Spa,Chardon,OH,Super Suds Auto Spa,confirmed_touchless,touchless_automatic,0.98,"Website explicitly states 'Touch-free Automatic Washes'; multiple 5★ reviews explicitly confirm touchless/no-touch automatic wash with powerful water pressure and effective drying.","Chardon, OH #2",89
Bubbles Car Wash,Boone,NC,,confirmed_touchless,mixed_with_touchless,0.85,"Website describes soft-touch friction wash (not touchless), but multiple reviews explicitly confirm touchless/touchfree/brushless automatic bay operational.","Boone, NC #2",70
Monster Wash,Anchorage,AK,,confirmed_touchless,mixed_with_touchless,0.92,"Website explicitly mentions 'touchless car wash'; multiple reviews confirm touchless tunnel operation. Mixed facility with self-serve bays also present.","Anchorage, AK #1",77
Executive Laser Wash,West Des Moines,IA,Executive Laser Wash,confirmed_touchless,touchless_automatic,0.95,"Multiple reviews explicitly confirm no-touch/touchless/laser wash automatic system. Name includes 'Laser.' 24/7 automatic operation described.","Des Moines, IA #2",88
Anderson Kwik N Shine Car Wash,Etters,PA,,confirmed_touchless,mixed_with_touchless,0.85,"Multiple reviews confirm touchless automatic bays (brushless, reliable touchless). Website claims unverified but customer evidence strong.","Carlisle, PA #1",55
